Z_ion,Z_target,E_proj[keV/u],Cross_section[cm2],Uncertainty[%],is_exp,Theory_ID,DOI
1,18,1132.0,1.29e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1142.0,1.282e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1152.0,1.273e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1162.0,1.265e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1172.0,1.256e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1182.0,1.248e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1192.0,1.24e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1202.0,1.232e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1213.0,1.224e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1223.0,1.217e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1233.0,1.209e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1243.0,1.202e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1253.0,1.194e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1263.0,1.187e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1273.0,1.18e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1283.0,1.173e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1293.0,1.166e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1303.0,1.159e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1313.0,1.152e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1323.0,1.145e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1333.0,1.138e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1343.0,1.132e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1353.0,1.125e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1363.0,1.119e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1373.0,1.113e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1383.0,1.106e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1393.0,1.1e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1403.0,1.094e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1413.0,1.088e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1423.0,1.082e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1433.0,1.076e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1443.0,1.07e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1453.0,1.065e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1463.0,1.059e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1473.0,1.053e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1483.0,1.048e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1493.0,1.042e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1503.0,1.037e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1513.0,1.031e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1523.0,1.026e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1533.0,1.021e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1543.0,1.016e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1553.0,1.011e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1563.0,1.005e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1573.0,1e-16,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1583.0,9.955e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1593.0,9.906e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1603.0,9.857e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1613.0,9.809e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1623.0,9.761e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1633.0,9.714e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1643.0,9.668e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1653.0,9.622e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1663.0,9.576e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1673.0,9.531e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1683.0,9.487e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1693.0,9.442e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1703.0,9.399e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1713.0,9.355e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1724.0,9.312e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1734.0,9.27e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1744.0,9.228e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1754.0,9.186e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1764.0,9.145e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1774.0,9.104e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1784.0,9.064e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1794.0,9.024e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1804.0,8.984e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1814.0,8.945e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1824.0,8.906e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1834.0,8.868e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1844.0,8.83e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1854.0,8.792e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1864.0,8.755e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1874.0,8.718e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1884.0,8.681e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1894.0,8.644e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1904.0,8.608e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1914.0,8.573e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1924.0,8.537e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1934.0,8.502e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1944.0,8.467e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1954.0,8.433e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1964.0,8.399e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1974.0,8.365e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1984.0,8.331e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,1994.0,8.298e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2004.0,8.265e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2014.0,8.232e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2024.0,8.2e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2034.0,8.168e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2044.0,8.136e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2054.0,8.104e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2064.0,8.073e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2074.0,8.042e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2084.0,8.011e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2094.0,7.981e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2104.0,7.95e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2114.0,7.92e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2124.0,7.89e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2134.0,7.861e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2144.0,7.832e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2154.0,7.803e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2164.0,7.774e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2174.0,7.745e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2184.0,7.717e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2194.0,7.689e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2204.0,7.661e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2214.0,7.633e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2225.0,7.605e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2235.0,7.578e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2245.0,7.551e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2255.0,7.524e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2265.0,7.498e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2275.0,7.471e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2285.0,7.445e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2295.0,7.419e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2305.0,7.393e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2315.0,7.367e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2325.0,7.342e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2335.0,7.317e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2345.0,7.292e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2355.0,7.267e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2365.0,7.242e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2375.0,7.218e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2385.0,7.193e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2395.0,7.169e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2405.0,7.145e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2415.0,7.121e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2425.0,7.098e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2435.0,7.074e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2445.0,7.051e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2455.0,7.028e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2465.0,7.005e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2475.0,6.982e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2485.0,6.959e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2495.0,6.937e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2505.0,6.915e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2515.0,6.892e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2525.0,6.87e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2535.0,6.849e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2545.0,6.827e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2555.0,6.805e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2565.0,6.784e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2575.0,6.763e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2585.0,6.742e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2595.0,6.721e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2605.0,6.7e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2615.0,6.679e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2625.0,6.658e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2635.0,6.638e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2645.0,6.618e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2655.0,6.598e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2665.0,6.578e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2675.0,6.558e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2685.0,6.538e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2695.0,6.518e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2705.0,6.499e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2715.0,6.479e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2725.0,6.46e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2736.0,6.441e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2746.0,6.422e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2756.0,6.403e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2766.0,6.385e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2776.0,6.366e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2786.0,6.347e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2796.0,6.329e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2806.0,6.311e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2816.0,6.293e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2826.0,6.274e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2836.0,6.257e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2846.0,6.239e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2856.0,6.221e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2866.0,6.203e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2876.0,6.186e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2886.0,6.168e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2896.0,6.151e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2906.0,6.134e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2916.0,6.117e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2926.0,6.1e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2936.0,6.083e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2946.0,6.066e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2956.0,6.05e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2966.0,6.033e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2976.0,6.017e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2986.0,6e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,2996.0,5.984e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3006.0,5.968e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3016.0,5.952e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3026.0,5.936e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3036.0,5.92e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3046.0,5.904e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3056.0,5.888e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3066.0,5.873e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3076.0,5.857e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3086.0,5.842e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3096.0,5.826e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3106.0,5.811e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3116.0,5.796e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3126.0,5.781e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3136.0,5.766e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3146.0,5.751e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3156.0,5.736e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3166.0,5.721e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3176.0,5.706e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3186.0,5.692e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3196.0,5.677e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3206.0,5.663e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3216.0,5.649e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3226.0,5.634e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3237.0,5.62e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3247.0,5.606e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3257.0,5.592e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3267.0,5.578e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3277.0,5.564e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3287.0,5.55e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3297.0,5.537e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3307.0,5.523e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3317.0,5.509e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3327.0,5.496e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3337.0,5.482e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3347.0,5.469e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3357.0,5.456e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3367.0,5.442e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3377.0,5.429e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3387.0,5.416e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3397.0,5.403e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3407.0,5.39e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3417.0,5.377e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3427.0,5.364e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3437.0,5.352e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3447.0,5.339e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3457.0,5.326e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3467.0,5.314e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3477.0,5.301e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3487.0,5.289e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3497.0,5.276e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3507.0,5.264e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3517.0,5.252e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3527.0,5.24e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3537.0,5.227e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3547.0,5.215e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3557.0,5.203e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
1,18,3567.0,5.191e-17,0,0,Semiempiric_1985Rudd,https://doi.org/10.1103/RevModPhys.57.965
